TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;11;2;2;20;48;1,2,4,7,9,10,13,14,17,18-1,3,4,6,9,11,12,14,16,18-1,2,4,7,8,11,12,14,17,19-1,2,4,7,9,11,12,15,16,18-0,2,4,7,9,11,12,15,16,18-1,3,5,6,9,10,12,15,16,18-0,2,5,7,8,11,12,14,16,18-1,2,5,6,8,11,13,14,16,19-0,3,4,7,9,10,12,15,17,19-0,2,4,7,9,11,12,15,16,18-0,3,5,7,8,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-13-14-16-19;;473/prop1417
cpr;100;10;11;2;2;20;48;0,3,5,6,9,11,12,15,17,18-0,2,5,6,9,11,13,15,17,18-1,2,5,7,9,10,12,15,16,18-1,2,5,6,9,11,12,15,16,18-0,3,5,6,8,10,13,14,17,19-1,2,5,6,8,10,13,15,16,19-0,3,4,6,8,11,13,14,17,18-1,2,5,6,9,11,12,15,17,18-1,2,5,6,9,11,12,15,16,18-1,3,5,6,8,11,12,15,16,18-0,2,5,7,9,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-10-13-15-16-19;;473/prop1380
cpr;100;10;11;2;2;20;48;1,3,4,7,9,11,13,15,17,18-1,3,4,6,8,10,12,15,17,18-0,2,4,7,9,11,13,15,16,18-1,3,4,6,8,10,12,14,17,19-0,3,5,6,9,11,12,15,16,19-0,3,4,6,9,11,13,15,16,18-1,2,5,6,8,10,12,15,17,18-1,3,4,7,8,10,13,15,17,18-0,2,5,7,8,10,12,14,16,18-0,3,4,7,9,11,13,14,16,18-0,2,5,7,9,10,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-11-12-15-16-19;;473/prop1378
cpr;100;10;11;2;2;20;48;1,3,4,6,8,11,12,15,17,19-0,2,4,7,8,10,13,14,16,18-1,3,5,7,8,11,12,15,16,18-0,3,4,6,8,11,12,15,17,19-0,2,4,6,9,10,13,15,17,19-0,3,5,6,9,10,12,14,17,18-0,2,5,7,8,11,12,15,16,19-1,3,4,7,8,11,12,14,16,19-1,2,4,7,8,11,12,15,17,19-0,2,5,7,8,10,12,14,16,18-0,2,4,6,9,11,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-10-13-15-16-18;;473/prop753
cpr;100;10;11;2;2;20;48;1,3,4,7,8,10,12,15,17,19-1,3,4,6,8,11,12,15,16,19-1,3,5,7,9,10,13,15,17,18-1,3,4,6,8,11,13,15,17,18-0,3,4,7,8,11,12,14,16,18-1,3,4,7,8,10,12,15,17,18-1,3,4,7,8,10,13,14,17,18-1,3,4,7,8,10,12,15,16,18-1,3,4,7,8,10,12,15,16,19-1,3,5,6,9,10,13,14,17,19-0,3,5,7,8,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-10-12-14-16-19;;473/prop1366
cpr;100;10;11;2;2;20;48;1,2,4,6,8,11,13,14,16,19-0,2,5,7,9,10,12,14,16,19-0,2,4,7,9,10,12,14,16,18-0,3,5,7,8,11,12,15,16,19-0,3,4,7,9,11,12,14,17,18-0,2,5,7,9,10,13,15,16,19-0,3,5,7,8,10,12,14,16,19-1,2,5,7,8,10,13,14,16,18-1,2,4,6,9,11,12,14,16,18-0,3,4,6,8,10,12,14,17,18-1,3,5,6,9,10,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-13-15-16-19;;473/prop1967
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,12,15,16,18-1,3,4,7,9,11,12,15,16,18-1,2,5,6,9,10,13,15,17,18-0,2,4,6,9,11,13,15,16,18-1,2,5,6,9,11,12,14,16,18-1,2,5,6,8,10,12,15,17,19-0,2,5,6,9,11,13,15,17,18-0,2,5,7,8,11,13,15,17,18-1,2,4,7,9,11,12,15,16,18-0,2,5,7,8,10,13,15,16,19-0,2,4,6,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-12-14-16-19;;473/prop1046
cpr;100;10;11;2;2;20;48;0,2,5,7,9,11,12,15,16,19-0,3,4,6,8,11,12,14,17,19-1,3,4,7,8,10,13,15,17,19-0,3,5,7,9,11,12,14,17,19-1,2,4,6,9,11,13,15,17,19-0,3,4,6,8,10,13,15,17,18-1,3,5,7,9,11,12,14,17,19-0,2,4,7,8,11,13,15,17,19-0,2,5,7,9,11,12,14,17,18-0,2,4,6,8,11,12,15,17,19-1,2,4,7,8,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-10-12-14-17-18;;473/prop2127
cpr;100;10;11;2;2;20;48;1,2,5,6,9,11,12,14,16,18-1,2,5,7,9,10,13,15,16,19-0,2,4,6,8,11,13,14,16,18-0,2,4,7,9,10,13,14,17,19-0,2,5,6,9,11,13,14,17,18-1,2,4,7,9,10,12,14,17,18-1,2,5,6,9,10,13,14,16,19-1,2,4,7,9,10,12,15,16,19-0,2,4,6,9,10,12,14,17,18-0,2,5,6,9,11,13,14,16,19-0,2,5,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-13-14-16-19;;473/prop162
cpr;100;10;11;2;2;20;48;1,3,5,6,8,11,12,14,17,19-1,2,5,6,9,11,12,14,17,19-1,2,5,7,8,10,12,14,16,18-1,3,5,7,8,11,13,14,17,19-1,3,5,7,8,10,12,15,16,18-1,3,5,6,8,10,12,15,17,19-1,3,5,7,8,10,13,14,17,18-1,3,4,6,9,10,13,14,17,18-0,2,4,6,9,11,12,14,17,19-0,3,4,6,8,10,12,14,17,19-1,3,4,6,9,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-11-13-14-16-19;;473/prop2454
cpr;100;10;11;2;2;20;48;0,3,5,7,8,10,13,15,16,19-1,2,5,6,9,11,13,15,16,19-1,2,5,6,8,11,13,14,16,19-1,3,4,6,8,11,12,14,17,18-1,2,4,6,8,10,13,14,17,18-0,2,4,7,9,11,13,14,16,19-0,2,5,6,9,11,12,15,16,18-1,3,4,7,9,11,12,14,17,18-0,3,4,7,8,10,12,15,16,18-1,2,5,7,9,11,13,15,17,19-1,2,4,7,9,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-10-13-15-16-18;;473/prop2449
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,12,14,17,18-0,3,5,7,9,11,12,14,16,18-0,3,5,7,8,11,12,15,17,18-1,3,4,6,9,10,13,15,16,19-0,3,4,7,9,11,12,15,16,18-0,2,5,7,9,10,13,15,17,18-0,2,5,7,9,10,13,15,17,19-1,2,5,7,9,10,13,15,17,18-0,3,4,6,9,11,12,14,16,18-0,3,4,6,9,11,12,15,16,18-1,2,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-12-14-17-18;;473/prop25
cpr;100;10;11;2;2;20;48;0,2,4,6,8,11,12,14,16,18-1,2,4,6,9,11,12,15,17,18-1,2,4,7,8,11,13,15,17,19-1,2,5,6,8,10,12,15,16,18-1,2,4,7,8,10,13,15,17,18-1,2,4,6,9,10,13,15,16,18-0,3,4,7,8,11,12,14,17,19-1,3,5,6,9,10,13,14,16,18-1,2,5,7,8,11,13,15,16,19-0,3,4,7,9,10,12,14,16,19-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-10-13-14-16-19;;473/prop2442
cpr;100;10;11;2;2;20;48;1,3,5,7,8,11,13,14,17,18-0,3,4,6,9,11,12,14,17,19-1,2,4,6,8,10,12,14,16,19-0,3,4,7,8,10,13,15,17,19-1,3,4,6,9,11,12,15,16,19-1,3,4,7,8,10,13,14,17,18-1,3,4,7,8,10,13,14,16,19-0,3,4,7,9,10,12,15,16,19-0,3,5,7,8,11,12,15,17,19-0,2,4,7,8,10,12,14,16,18-0,3,4,6,8,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-11-12-14-17-18;;473/prop2142
cpr;100;10;11;2;2;20;48;0,2,4,6,8,10,13,15,17,19-1,2,5,6,8,10,12,15,16,19-1,2,5,6,9,11,12,15,16,19-0,3,4,7,8,11,13,14,16,18-0,3,4,7,8,10,12,14,17,19-1,3,4,6,8,11,13,15,17,18-1,2,5,6,8,10,13,14,17,18-0,3,4,6,9,11,13,14,17,18-1,2,4,6,9,10,13,15,16,18-1,2,5,6,9,10,12,15,16,19-1,3,5,6,8,10,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-10-12-15-16-19;;473/prop2151
cpr;100;10;11;2;2;20;48;0,3,4,6,8,11,13,14,17,19-1,2,4,7,8,11,13,14,17,19-1,3,4,7,9,11,13,15,16,19-0,2,5,7,9,10,13,14,16,18-1,2,5,7,8,10,12,14,17,19-0,3,5,7,9,11,12,15,16,19-1,2,5,7,9,10,12,15,17,19-0,2,5,6,8,11,13,14,16,19-1,2,4,6,8,10,12,15,17,18-0,3,5,6,9,11,12,15,16,18-0,2,5,6,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-11-12-15-16-18;;473/prop2173
cpr;100;10;11;2;2;20;48;0,2,4,6,9,10,13,14,17,19-1,3,4,7,9,10,13,14,16,19-1,2,5,7,8,11,13,15,17,18-0,2,5,6,9,11,12,15,17,18-1,3,5,6,8,11,13,15,17,18-1,3,4,7,8,11,13,14,16,18-1,3,4,7,8,10,13,14,16,19-0,2,4,6,9,11,13,15,16,19-1,3,5,7,8,11,13,15,16,19-0,3,5,6,8,11,13,15,16,19-0,3,5,6,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-10-13-14-17-18;;473/prop2177
cpr;100;10;11;2;2;20;48;1,2,4,6,9,10,12,15,16,19-1,2,5,7,9,10,12,15,17,18-0,2,5,7,9,11,12,14,16,19-0,3,4,6,9,10,12,14,16,19-1,2,5,7,8,11,12,14,16,19-0,3,5,6,9,10,13,15,17,18-1,3,4,6,9,10,12,14,16,18-1,2,4,7,8,10,12,14,16,18-1,2,5,6,9,11,13,14,16,19-0,3,4,6,9,11,13,14,16,19-0,3,5,6,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-11-13-15-17-19;;473/prop2441
cpr;100;10;11;2;2;20;48;0,2,5,6,9,11,12,14,16,18-0,2,4,7,8,11,13,15,17,19-1,2,5,7,9,11,12,14,17,18-1,2,5,7,9,11,12,15,16,18-1,3,4,6,8,10,13,15,17,18-0,2,5,7,8,11,12,14,17,18-0,2,5,7,9,11,13,15,17,19-1,3,4,7,9,10,13,14,16,18-0,3,4,6,9,10,12,15,16,18-0,3,4,6,8,10,13,15,17,18-0,2,4,6,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-8-11-13-15-16-19;;473/prop143
cpr;100;10;11;2;2;20;48;0,2,4,7,9,10,12,15,16,19-1,3,5,7,9,11,13,15,16,19-1,3,5,6,8,11,12,14,17,19-0,2,4,7,9,11,12,14,17,19-1,3,4,7,9,10,12,14,16,19-0,2,4,6,8,10,13,15,17,19-0,2,5,6,8,10,13,14,17,18-0,2,4,7,8,10,13,15,17,18-0,3,5,7,8,11,13,14,17,19-1,3,5,6,8,10,12,14,17,18-1,2,5,7,8,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-15-17-18;;473/prop2216
cpr;100;10;11;2;2;20;48;0,2,5,6,9,11,12,15,16,19-1,2,4,6,8,11,12,14,16,19-1,2,4,6,9,11,12,14,16,19-0,3,4,7,8,10,12,14,17,18-1,2,5,6,9,11,12,14,16,19-1,3,5,6,8,11,12,15,16,19-1,3,4,6,9,11,13,14,16,19-1,2,5,7,9,11,12,15,16,18-0,2,4,7,9,11,12,15,16,18-1,2,4,6,8,11,12,15,16,19-1,2,5,6,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-14-16-18;;473/prop2218
cpr;100;10;11;2;2;20;48;0,2,5,6,9,11,13,14,16,19-0,3,4,6,8,10,13,14,16,18-1,3,5,6,9,11,13,14,17,19-1,3,5,7,9,11,12,15,17,18-0,2,5,7,8,10,13,14,16,18-1,3,4,6,8,11,13,14,16,19-1,3,4,6,9,10,12,14,17,18-1,3,5,7,8,11,12,14,17,18-0,3,5,7,9,11,13,14,16,18-0,3,4,6,8,10,13,14,16,18-1,2,5,6,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-10-12-15-16-19;;473/prop2468
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop40
cpr;100;10;11;2;2;20;48;1,3,5,6,9,10,13,15,16,18-1,2,5,7,9,10,12,14,16,19-1,2,4,6,8,10,12,14,16,19-0,3,4,7,9,10,13,14,16,19-0,3,4,7,8,11,13,15,16,18-1,3,4,6,8,10,13,15,17,19-1,2,4,6,8,10,13,14,17,19-0,2,4,6,8,11,12,14,17,19-0,3,4,7,8,10,13,15,17,18-0,2,5,7,8,11,12,15,17,18-0,3,5,6,8,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-9-11-13-15-16-19;;473/prop2260
cpr;100;10;11;2;2;20;48;0,3,4,7,9,11,13,15,17,19-0,2,4,6,8,10,12,15,17,18-0,2,4,7,8,10,12,15,17,18-1,2,5,7,8,11,12,15,16,19-1,3,4,6,9,10,12,14,17,18-1,3,4,7,8,11,12,15,17,19-1,3,4,7,9,10,12,14,17,19-0,2,5,6,9,11,12,15,16,18-1,2,5,6,9,10,13,15,16,19-1,3,5,6,9,10,12,14,16,19-1,3,4,7,8,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-10-13-14-17-18;;473/prop2265
cpr;100;10;11;2;2;20;48;1,3,4,6,9,11,13,14,16,18-0,2,4,7,9,11,13,14,16,19-1,2,4,7,8,11,13,14,17,18-0,2,5,7,9,11,12,14,16,19-1,3,4,6,9,10,13,15,16,18-0,2,4,7,8,11,12,14,16,18-0,3,4,6,9,10,13,14,16,18-1,2,5,6,9,10,12,14,16,19-1,2,4,7,9,10,13,15,16,18-0,3,4,7,9,10,12,14,17,18-1,2,5,6,9,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-11-13-15-16-18;;473/prop2297
cpr;100;10;11;2;2;20;48;0,3,4,7,8,11,13,14,17,18-1,2,4,6,9,11,12,14,16,19-1,3,5,6,9,11,12,14,16,19-0,3,4,6,9,10,13,14,16,18-0,2,5,6,8,10,12,14,17,18-1,3,5,6,9,11,12,14,17,18-1,3,4,7,9,11,13,15,17,18-1,2,5,7,8,11,13,14,17,18-1,2,5,7,9,10,12,14,16,18-0,3,4,6,9,11,13,14,16,18-0,3,5,6,8,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-11-12-15-16-19;;473/prop2415
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,12,14,17,18-0,3,5,7,9,11,12,14,16,18-0,3,5,7,8,11,12,15,17,18-1,3,4,6,9,10,13,15,16,19-0,3,4,7,9,11,12,15,16,18-0,2,5,7,9,10,13,15,17,18-0,2,5,7,9,10,13,15,17,19-1,2,5,7,9,10,13,15,17,18-0,3,4,6,9,11,12,14,16,18-0,3,4,6,9,11,12,15,16,18-1,2,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-12-14-17-18;;473/prop131
cpr;100;10;11;2;2;20;48;0,2,5,6,9,11,12,14,16,18-0,2,4,7,8,11,13,15,17,19-1,2,5,7,9,11,12,14,17,18-1,2,5,7,9,11,12,15,16,18-1,3,4,6,8,10,13,15,17,18-0,2,5,7,8,11,12,14,17,18-0,2,5,7,9,11,13,15,17,19-1,3,4,7,9,10,13,14,16,18-0,3,4,6,9,10,12,15,16,18-0,3,4,6,8,10,13,15,17,18-0,2,4,6,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-8-11-13-15-16-19;;473/prop120
cpr;100;10;11;2;2;20;48;0,3,4,7,9,11,12,14,16,19-0,2,4,7,8,11,12,15,17,19-0,3,4,6,9,10,12,14,16,19-1,3,4,6,8,10,13,15,17,18-1,2,4,6,8,10,12,14,17,19-0,3,5,6,9,11,13,15,16,19-0,3,4,6,9,11,12,15,16,19-0,2,5,6,9,10,13,14,17,19-1,2,4,7,8,11,13,15,17,19-0,2,4,7,8,11,12,15,16,18-0,2,4,7,8,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-11-13-14-17-19;;473/prop2325
cpr;100;10;11;2;2;20;48;1,3,4,6,8,10,13,14,16,19-1,3,5,7,9,10,13,14,16,19-1,3,5,6,9,10,13,15,16,19-1,2,4,6,9,10,12,14,17,18-1,2,4,6,8,11,12,14,17,18-1,2,4,6,8,11,12,15,16,18-1,2,4,7,8,11,13,14,16,19-1,2,4,7,9,11,13,14,16,19-1,3,5,6,8,10,12,14,16,19-0,3,5,7,8,10,12,15,16,18-1,3,4,7,9,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-11-13-15-16-19;;473/prop2345
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,12,14,17,18-0,3,5,7,9,11,12,14,16,18-0,3,5,7,8,11,12,15,17,18-1,3,4,6,9,10,13,15,16,19-0,3,4,7,9,11,12,15,16,18-0,2,5,7,9,10,13,15,17,18-0,2,5,7,9,10,13,15,17,19-1,2,5,7,9,10,13,15,17,18-0,3,4,6,9,11,12,14,16,18-0,3,4,6,9,11,12,15,16,18-1,2,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-12-14-17-18;;473/prop118
cpr;100;10;11;2;2;20;48;0,3,5,6,9,10,13,15,17,19-1,3,4,7,9,10,13,15,16,19-1,3,4,7,8,11,13,14,17,18-0,3,5,6,8,10,13,15,17,19-1,3,4,6,8,10,12,14,17,18-1,2,5,6,9,11,12,14,16,19-1,2,4,6,9,10,12,15,17,19-1,3,4,7,8,10,13,14,17,18-0,3,4,6,8,10,12,14,16,19-0,3,4,6,9,10,12,15,16,19-1,3,4,6,9,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-13-14-17-19;;473/prop2377
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,13,15,16,19-0,2,5,7,9,11,13,15,16,19-1,3,5,7,8,11,12,15,16,19-1,2,5,6,9,11,13,15,16,19-0,3,4,6,8,11,12,14,17,18-0,2,5,7,8,10,13,15,16,19-0,3,5,6,8,10,12,15,16,18-1,2,4,7,9,10,13,14,17,19-0,2,4,7,9,10,13,15,17,18-0,2,4,7,9,11,12,14,17,18-1,2,4,6,9,10,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-9-10-12-14-16-19;;473/prop2356
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop87
cpr;100;10;11;2;2;20;48;1,2,5,6,9,11,12,14,16,18-1,2,5,7,9,10,13,15,16,19-0,2,4,6,8,11,13,14,16,18-0,2,4,7,9,10,13,14,17,19-0,2,5,6,9,11,13,14,17,18-1,2,4,7,9,10,12,14,17,18-1,2,5,6,9,10,13,14,16,19-1,2,4,7,9,10,12,15,16,19-0,2,4,6,9,10,12,14,17,18-0,2,5,6,9,11,13,14,16,19-0,2,5,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-13-14-16-19;;473/prop93
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop139
cpr;100;10;11;2;2;20;48;1,2,5,6,9,11,12,14,16,18-1,2,5,7,9,10,13,15,16,19-0,2,4,6,8,11,13,14,16,18-0,2,4,7,9,10,13,14,17,19-0,2,5,6,9,11,13,14,17,18-1,2,4,7,9,10,12,14,17,18-1,2,5,6,9,10,13,14,16,19-1,2,4,7,9,10,12,15,16,19-0,2,4,6,9,10,12,14,17,18-0,2,5,6,9,11,13,14,16,19-0,2,5,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-13-14-16-19;;473/prop175
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop91
cpr;100;10;11;2;2;20;48;0,2,5,7,8,10,12,14,17,18-0,3,5,7,9,11,12,14,16,18-0,3,5,7,8,11,12,15,17,18-1,3,4,6,9,10,13,15,16,19-0,3,4,7,9,11,12,15,16,18-0,2,5,7,9,10,13,15,17,18-0,2,5,7,9,10,13,15,17,19-1,2,5,7,9,10,13,15,17,18-0,3,4,6,9,11,12,14,16,18-0,3,4,6,9,11,12,15,16,18-1,2,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-12-14-17-18;;473/prop245
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop262
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop183
cpr;100;10;11;2;2;20;48;1,3,5,7,9,10,12,15,17,19-0,2,4,7,8,10,12,15,16,18-0,3,5,7,8,10,12,14,17,19-0,3,4,7,8,10,12,14,16,19-1,2,5,6,8,11,12,14,17,18-0,2,4,7,8,10,13,15,16,19-0,2,4,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,9,10,13,15,17,19-1,2,4,6,8,11,12,15,16,18-0,3,5,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop268
cpr;100;10;11;2;2;20;48;0,3,4,6,8,10,13,14,17,18-1,2,5,7,9,10,12,15,16,18-0,3,4,6,8,10,12,14,17,19-1,3,4,6,9,11,13,15,16,19-0,2,5,6,8,10,13,14,16,19-1,3,4,6,9,10,13,15,17,19-1,2,5,7,9,11,12,15,17,19-0,2,5,6,8,10,13,14,16,18-0,2,5,7,8,10,12,15,16,18-1,2,5,7,9,11,12,15,17,19-0,3,4,7,8,11,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-9-11-12-15-16-18;;473/prop2049
cpr;100;10;11;2;2;20;48;1,2,5,6,9,11,12,14,16,18-1,2,5,7,9,10,13,15,16,19-0,2,4,6,8,11,13,14,16,18-0,2,4,7,9,10,13,14,17,19-0,2,5,6,9,11,13,14,17,18-1,2,4,7,9,10,12,14,17,18-1,2,5,6,9,10,13,14,16,19-1,2,4,7,9,10,12,15,16,19-0,2,4,6,9,10,12,14,17,18-0,2,5,6,9,11,13,14,16,19-0,2,5,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-13-14-16-19;;473/prop292
